grid_id,external_id_type,external_id
grid.6827.b,ISNI,0000000122901764
grid.6852.9,ISNI,0000 0004 0398 8763
grid.6862.a,ISNI,0000 0001 0805 5610
grid.6868.0,ISNI,000000008549330X
grid.6884.2,ISNI,0000 0004 0549 1777
grid.6899.e,ISNI,0000 0004 0609 7501
grid.6901.e,ISNI,0000 0001 1091 4533
grid.6903.c,ISNI,0000 0001 2235 0982
grid.6906.9,ISNI,0000000092621349
grid.6906.9,FundRef,501100001828
grid.6912.c,ISNI,0000000110151740
grid.6912.c,FundRef,501100005281
grid.6926.b,ISNI,0000 0001 1014 8699
grid.6933.f,ISNI,0000 0001 2369 3573 
grid.6935.9,ISNI,0000 0001 1881 7391
grid.6935.9,FundRef,501100004175
grid.6936.a,ISNI,0000000123222966
grid.6963.a,ISNI,0000 0001 0729 6922
grid.6963.a,FundRef,501100004239
grid.6968.1,ISNI,0000000405315706
grid.6973.b,ISNI,0000 0004 0567 9729
grid.6973.b,FundRef,501100007060
grid.6975.d,ISNI,0000 0004 0410 5926
grid.6979.1,ISNI,0000 0001 2335 3149
grid.6981.6,ISNI,0000 0004 0438 9594
grid.6986.1,ISNI,0000 0000 9327 9856
grid.6988.f,ISNI,0000000110107715
grid.6992.4,ISNI,0000 0001 1148 0861
grid.7005.2,ISNI,0000 0000 9805 3178
grid.7010.6,ISNI,0000 0001 1017 3210
grid.7039.d,ISNI,0000000110156330
grid.7048.b,ISNI,0000 0001 1956 2722
grid.7048.b,FundRef,100007605
grid.7048.b,FundRef,501100002739
grid.7088.7,ISNI,0000 0004 1759 4183
grid.7088.7,FundRef,501100001588
grid.7107.1,ISNI,0000 0004 1936 7291
grid.7107.1,FundRef,501100000882
grid.7107.1,HESA,0170
grid.7107.1,UCAS,A20
grid.7107.1,UKPRN,10007783
grid.7110.7,ISNI,0000000105559901
grid.7110.7,HESA,0078
grid.7110.7,UCAS,S84
grid.7110.7,UKPRN,10007159
grid.7112.5,ISNI,0000000122191520
grid.7114.3,ISNI,0000 0001 1147 5296
grid.7119.e,ISNI,0000 0004 0487 459X
grid.7122.6,ISNI,0000 0001 1088 8582
grid.7123.7,ISNI,0000 0001 1250 5688
grid.7130.5,ISNI,0000 0004 0470 1162
grid.7130.5,FundRef,501100004508
grid.7132.7,ISNI,0000 0000 9039 7662
grid.7132.7,FundRef,501100002842
grid.7132.7,FundRef,501100005798
grid.7143.1,ISNI,0000 0004 0512 5013
grid.7143.1,FundRef,501100004196
grid.7144.6,ISNI,0000 0004 0622 2931
grid.7147.5,ISNI,0000 0001 0633 6224
grid.7149.b,ISNI,0000 0001 2166 9385
grid.7151.2,ISNI,0000 0001 0170 2635
grid.7155.6,ISNI,0000 0001 2260 6941
grid.7155.6,FundRef,501100002376
grid.7157.4,ISNI,0000 0000 9693 350X
grid.7159.a,ISNI,0000 0004 1937 0239
grid.7177.6,ISNI,0000000084992262
grid.7177.6,FundRef,501100001827
grid.7188.6,ISNI,0000 0004 1761 0286
grid.7220.7,ISNI,0000 0001 2157 0393
grid.7220.7,FundRef,501100004173
grid.7240.1,ISNI,0000 0004 1763 0578
grid.7247.6,ISNI,0000000419370714
grid.7247.6,FundRef,501100006070
grid.7252.2,ISNI,0000 0001 2248 3363
grid.7256.6,ISNI,0000000109409118
grid.7269.a,ISNI,0000 0004 0621 1570
grid.7269.a,FundRef,501100002352
grid.7269.a,FundRef,501100002374
grid.7273.1,ISNI,0000 0004 0376 4727
grid.7273.1,FundRef,501100004950
grid.7273.1,HESA,0108
grid.7273.1,UCAS,A80
grid.7273.1,UKPRN,10007759
grid.7280.d,ISNI,0000 0004 0561 4976
grid.7307.3,ISNI,0000 0001 2108 9006
grid.7310.5,ISNI,0000 0001 2190 2394
grid.7311.4,ISNI,0000000123236065
grid.7311.4,FundRef,100007689
grid.7311.4,FundRef,100007889
grid.7324.2,ISNI,0000 0004 0643 3659
grid.7327.1,ISNI,0000 0004 0607 1766
grid.7327.1,FundRef,501100001332
grid.7336.1,ISNI,0000 0001 0203 5854
grid.7338.f,ISNI,0000 0001 2096 9474
grid.7340.0,ISNI,0000 0001 2162 1699
grid.7340.0,FundRef,501100000835
grid.7340.0,HESA,0109
grid.7340.0,UCAS,B16
grid.7340.0,UKPRN,10007850
grid.7345.5,ISNI,0000 0001 0056 1981
grid.7345.5,FundRef,501100005363
grid.7354.5,ISNI,0000 0001 2331 3059
grid.7354.5,FundRef,501100003044
grid.7359.8,ISNI,0000 0001 2325 4853
grid.7362.0,ISNI,0000000118820937
grid.7362.0,FundRef,501100003547
grid.7362.0,HESA,0178
grid.7362.0,UCAS,B06
grid.7362.0,UKPRN,10007857
grid.7367.5,ISNI,0000000119391302
grid.7372.1,ISNI,0000 0000 8809 1613
grid.7372.1,FundRef,501100004443
grid.7372.1,FundRef,501100000741
grid.7372.1,HESA,0163
grid.7372.1,UCAS,W20
grid.7372.1,UKPRN,10007163
grid.7384.8,ISNI,0000 0004 0467 6972
grid.7399.4,ISNI,0000 0004 1937 1397
grid.7400.3,ISNI,0000 0004 1937 0650
grid.7427.6,ISNI,0000 0001 2220 7094
grid.7429.8,ISNI,0000000121866389
grid.7429.8,FundRef,501100001677
grid.7445.2,ISNI,0000 0001 2113 8111
grid.7445.2,FundRef,501100000850
grid.7445.2,FundRef,501100000761
grid.7445.2,HESA,0132
grid.7445.2,UCAS,I50
grid.7445.2,UKPRN,10003270
grid.7450.6,ISNI,0000 0001 2364 4210
grid.7450.6,FundRef,501100003385
grid.7450.6,FundRef,501100003383
grid.7452.4,ISNI,0000 0001 2217 0017
grid.7459.f,ISNI,0000 0001 2188 3779
grid.7468.d,ISNI,0000 0001 2248 7639
grid.7489.2,ISNI,0000 0004 1937 0511
grid.7491.b,ISNI,0000 0001 0944 9128
grid.7492.8,ISNI,0000 0004 0492 3830
grid.7497.d,ISNI,0000 0004 0492 0584
grid.7520.0,ISNI,0000 0001 2196 3349
grid.7545.3,ISNI,0000 0004 0647 897X
grid.7546.0,ISNI,0000 0004 0597 797X
grid.7547.1,ISNI,0000 0004 0635 3835
grid.7548.e,ISNI,0000000121697570
grid.7551.6,ISNI,0000 0000 8983 7915
grid.7551.6,FundRef,501100002946
grid.7555.2,ISNI,0000000110112266
grid.7563.7,ISNI,0000 0001 2174 1754
grid.7563.7,FundRef,501100002954
grid.7597.c,ISNI,0000000094465255
grid.7605.4,ISNI,0000 0001 2336 6580
grid.7605.4,FundRef,501100002903
grid.7621.2,ISNI,0000 0004 0635 5486
grid.7628.b,ISNI,0000 0001 0726 8331
grid.7628.b,HESA,0072
grid.7628.b,UCAS,O66
grid.7628.b,UKPRN,10004930
grid.7632.0,ISNI,0000 0001 2238 5157
grid.7634.6,ISNI,0000000109409708
grid.7637.5,ISNI,0000000417571846
grid.7644.1,ISNI,0000 0001 0120 3326
grid.7644.1,FundRef,501100005362
grid.7645.0,ISNI,0000 0001 2155 0333
grid.7678.e,ISNI,0000 0004 1757 7797
grid.7683.a,ISNI,0000 0004 0492 0453
grid.7683.a,FundRef,501100001647
grid.7692.a,ISNI,0000000090126352
grid.7700.0,ISNI,0000 0001 2190 4373
grid.7700.0,FundRef,501100001661
grid.7704.4,ISNI,0000 0001 2297 4381
grid.7708.8,ISNI,0000 0000 9428 7911
grid.7719.8,ISNI,0000 0000 8700 1153
grid.7722.0,ISNI,0000 0001 1811 6966
grid.7722.0,FundRef,100007678
grid.7727.5,ISNI,0000 0001 2190 5763
grid.7728.a,ISNI,0000 0001 0724 6933
grid.7728.a,HESA,0113
grid.7728.a,UCAS,B84
grid.7728.a,UKPRN,10000961
grid.7737.4,ISNI,0000 0004 0410 2071
grid.7737.4,FundRef,100007798
grid.7749.d,ISNI,0000 0001 0723 7738
grid.7752.7,ISNI,0000 0000 8801 1556
grid.7759.c,ISNI,0000000103580096
grid.7763.5,ISNI,0000 0004 1755 3242
grid.7763.5,FundRef,501100002772
grid.7776.1,ISNI,0000 0004 0639 9286
grid.7776.1,FundRef,501100002387
grid.7776.1,FundRef,501100002375
grid.7776.1,FundRef,501100002377
grid.7776.1,FundRef,501100002378
grid.7776.1,FundRef,501100002386
grid.7778.f,ISNI,0000 0004 1937 0319
grid.7787.f,ISNI,0000 0001 2364 5811
grid.7821.c,ISNI,0000 0004 1770 272X
grid.7831.d,ISNI,000000010410653X
grid.7836.a,ISNI,0000 0004 1937 1151
grid.7836.a,FundRef,501100001338
grid.7839.5,ISNI,0000 0004 1936 9721
grid.7840.b,ISNI,0000 0001 2168 9183
grid.7841.a,FundRef,501100004271
grid.7849.2,ISNI,0000 0001 2150 7757
grid.7858.2,ISNI,0000 0001 0708 5391
grid.7861.8,ISNI,0000000107889840
grid.7870.8,ISNI,0000 0001 2157 0406
grid.7872.a,ISNI,0000000123318773
grid.7872.a,FundRef,501100001636
grid.7886.1,ISNI,0000 0001 0768 2743
grid.7886.1,FundRef,501100001631
grid.7892.4,ISNI,0000 0001 0075 5874
grid.7900.e,ISNI,0000 0001 2114 4570
grid.7901.f,ISNI,0000 0001 2290 0120
grid.7902.c,ISNI,0000 0001 2156 4014
grid.7903.d,ISNI,0000 0001 2173 2882
grid.7907.9,ISNI,0000000115480420
grid.7914.b,ISNI,0000 0004 1936 7443
grid.7914.b,FundRef,501100005036
grid.7922.e,ISNI,0000 0001 0244 7875
grid.7922.e,FundRef,501100002873
grid.7942.8,ISNI,0000 0001 2294 713X
grid.7942.8,FundRef,100007355
grid.7943.9,ISNI,0000 0001 2167 3843
grid.7943.9,HESA,0053
grid.7943.9,UCAS,C30
grid.7943.9,UKPRN,10007141
grid.7945.f,ISNI,0000 0001 2165 6939
grid.7960.8,ISNI,0000 0001 0611 4592
grid.8048.4,ISNI,0000 0001 2194 2329
grid.8049.5,ISNI,0000 0001 2291 598X
grid.8051.c,ISNI,0000 0000 9511 4342
grid.8065.b,ISNI,0000000121828067
grid.8073.c,ISNI,0000 0001 2176 8535
grid.8096.7,ISNI,0000000106754565
grid.8096.7,FundRef,501100001313
grid.8096.7,HESA,0056
grid.8096.7,UCAS,C85
grid.8096.7,UKPRN,10001726
grid.8127.c,ISNI,0000 0004 0576 3437
grid.8127.c,FundRef,501100004429
grid.8142.f,ISNI,0000 0001 0941 3192
grid.8148.5,ISNI,0000 0001 2174 3522
grid.8155.9,HESA,0176
grid.8155.9,HESA,0186
grid.8155.9,UCAS,N37
grid.8155.9,UKPRN,10008574
grid.8158.4,ISNI,0000 0004 1757 1969
grid.8158.4,FundRef,501100004505
grid.8168.7,ISNI,0000000419371784
grid.8170.e,ISNI,0000 0001 1537 5962
grid.8171.f,ISNI,0000 0001 2155 0982
grid.8183.2,ISNI,0000 0001 2153 9871
grid.8186.7,ISNI,0000000121682483
grid.8186.7,FundRef,501100000315
grid.8186.7,FundRef,501100001641
grid.8186.7,FundRef,501100001642
grid.8186.7,HESA,0177
grid.8186.7,UCAS,A40
grid.8186.7,UKPRN,10007856
grid.8191.1,ISNI,0000 0001 2186 9619
grid.8192.2,ISNI,0000 0001 2353 3326
grid.8193.3,ISNI,0000 0004 0648 0244
grid.8194.4,ISNI,0000 0000 9828 7548
grid.8195.5,ISNI,0000 0001 2109 4999
grid.8198.8,ISNI,0000 0001 1498 6059
grid.8201.b,ISNI,0000 0001 0657 2358
grid.8207.d,ISNI,0000 0000 9774 6466
grid.8217.c,ISNI,0000 0004 1936 9705
grid.8217.c,FundRef,501100001637
grid.8241.f,ISNI,0000 0004 0397 2876
grid.8241.f,HESA,0172
grid.8241.f,UCAS,D65
grid.8241.f,UKPRN,10007852
grid.8250.f,ISNI,0000 0000 8700 0572
grid.8250.f,FundRef,501100004782
grid.8250.f,FundRef,501100000637
grid.8250.f,FundRef,501100000716
grid.8250.f,FundRef,501100001314
grid.8250.f,HESA,0116
grid.8250.f,UCAS,D86
grid.8250.f,UKPRN,10007143
grid.8267.b,FundRef,501100005888
grid.8269.5,ISNI,0000 0000 8529 4976
grid.8271.c,ISNI,0000 0001 2295 7397
grid.8273.e,ISNI,0000 0001 1092 7967
grid.8273.e,FundRef,501100000736
grid.8273.e,HESA,0117
grid.8273.e,UCAS,E14
grid.8273.e,UKPRN,10007789
grid.8301.a,ISNI,0000 0001 0431 4443
grid.8302.9,ISNI,0000 0001 1092 2592
grid.8302.9,FundRef,501100003010
grid.8348.7,ISNI,0000 0001 2306 7492
grid.8356.8,ISNI,0000 0001 0942 6946
grid.8356.8,HESA,0118
grid.8356.8,UCAS,E70
grid.8356.8,UKPRN,10007791
grid.8364.9,ISNI,0000 0001 2184 581X
grid.8379.5,ISNI,0000 0001 1958 8658
grid.8385.6,ISNI,0000 0001 2297 375X
grid.8385.6,FundRef,501100003163
grid.8389.a,ISNI,0000 0000 9310 6111
grid.8390.2,ISNI,0000 0001 2180 5818
grid.8391.3,ISNI,0000 0004 1936 8024
grid.8391.3,FundRef,501100000737
grid.8391.3,FundRef,501100000604
grid.8391.3,HESA,0119
grid.8391.3,UCAS,E84
grid.8391.3,UKPRN,10007792
grid.8393.1,ISNI,0000000119412521
grid.8395.7,ISNI,0000 0001 2160 0329
grid.8399.b,ISNI,0000 0004 0372 8259
grid.8404.8,ISNI,0000 0004 1757 2304
grid.8430.f,ISNI,0000 0001 2181 4888
grid.8440.8,ISNI,0000 0004 0574 2281
grid.8453.a,ISNI,0000 0001 2177 3043
grid.8461.b,ISNI,0000 0001 2159 0415
grid.8484.0,ISNI,0000 0004 1757 2064
grid.8505.8,ISNI,0000 0001 1010 5103
grid.8509.4,ISNI,0000000121622106
grid.8515.9,ISNI,0000 0001 0423 4662
grid.8532.c,ISNI,0000 0001 2200 7498
grid.8532.c,FundRef,501100004909
grid.8534.a,ISNI,0000 0004 0478 1713
grid.8536.8,ISNI,0000 0001 2294 473X
grid.8536.8,FundRef,501100005292
grid.8547.e,ISNI,0000 0001 0125 2443
grid.8547.e,FundRef,100007836
grid.8547.e,FundRef,501100003347
grid.8578.2,ISNI,0000 0001 1012 534X
grid.8581.4,ISNI,0000 0001 1943 6646
grid.8585.0,ISNI,0000 0001 2370 4076
grid.8591.5,ISNI,0000 0001 2322 4988
grid.8647.d,ISNI,0000 0004 0637 0731
grid.8652.9,ISNI,0000 0004 1937 1485
grid.8652.9,FundRef,501100005601
grid.8653.8,ISNI,0000000122851082
grid.8654.f,ISNI,0000 0001 2289 3389
grid.8657.c,ISNI,0000 0001 2253 8678
grid.8658.3,ISNI,0000 0001 2234 550X
grid.8658.3,FundRef,501100002885
grid.8658.3,FundRef,501100003345
grid.8663.b,ISNI,0000 0004 0635 693X
grid.8664.c,ISNI,0000 0001 2165 8627
grid.8668.0,ISNI,0000 0000 8572 5043
grid.8668.0,FundRef,501100003132
grid.8669.1,ISNI,0000 0004 0414 5733
grid.8682.4,ISNI,0000000094781573
grid.8682.4,FundRef,501100000270
grid.8684.2,ISNI,0000 0004 0644 9589
grid.8752.8,ISNI,0000 0004 0460 5971
grid.8752.8,HESA,0158
grid.8752.8,UCAS,S03
grid.8752.8,UKPRN,10007156
grid.8756.c,ISNI,0000 0001 2193 314X
grid.8756.c,FundRef,501100000853
grid.8756.c,HESA,0168
grid.8756.c,UCAS,G28
grid.8756.c,UKPRN,10007794
grid.8761.8,ISNI,0000 0000 9919 9582
grid.8767.e,ISNI,0000 0001 2290 8069
grid.8767.e,FundRef,501100004418
grid.8831.2,ISNI,0000000416634411
grid.8842.6,ISNI,0000 0001 2188 0404
grid.8905.4,ISNI,0000 0001 1015 4247
grid.8953.7,ISNI,0000 0000 9332 3503
grid.8954.0,ISNI,0000 0001 0721 6013
grid.8970.6,ISNI,0000000121599858
grid.8974.2,ISNI,0000 0001 2156 8226
grid.8974.2,FundRef,501100003504
grid.8982.b,ISNI,0000 0004 1762 5736
grid.8982.b,FundRef,501100004769
grid.8991.9,ISNI,0000 0004 0425 469X
grid.8991.9,HESA,0138
grid.8991.9,UKPRN,10007771
grid.8993.b,ISNI,0000 0004 1936 9457
grid.9001.8,ISNI,0000 0001 2228 775X
grid.9004.d,ISNI,0000 0001 2196 8713
grid.9004.d,FundRef,501100001306
grid.9008.1,ISNI,0000 0001 1016 9625
grid.9018.0,ISNI,0000 0001 0679 2801
grid.9024.f,ISNI,0000 0004 1757 4641
grid.9026.d,ISNI,0000 0001 2287 2617
grid.9027.c,ISNI,0000 0004 1757 3630
grid.9122.8,ISNI,0000 0001 2163 2777
grid.9132.9,ISNI,0000000095478293
grid.9156.b,ISNI,0000 0004 0473 5039
grid.9224.d,ISNI,0000 0001 2168 1229
grid.9227.e,ISNI,0000000119573309
grid.9227.e,FundRef,501100005151
grid.9227.e,FundRef,501100003165
grid.9227.e,FundRef,501100002367
grid.9238.0,ISNI,0000000119572963
grid.9273.f,ISNI,0000 0000 9989 8439
grid.9344.a,ISNI,0000 0004 0488 240X
grid.9370.d,ISNI,0000000119314606
grid.9371.c,ISNI,0000 0004 1759 3762
grid.9424.b,ISNI,0000 0004 1937 1776
grid.9427.8,ISNI,0000000091241520
grid.9435.b,ISNI,0000 0004 0457 9566
grid.9435.b,FundRef,501100000839
grid.9435.b,HESA,0157
grid.9435.b,UCAS,R12
grid.9435.b,UKPRN,10007802
grid.9463.8,ISNI,0000 0001 0197 8922
grid.9464.f,ISNI,0000 0001 2290 1502
grid.9481.4,ISNI,0000 0004 0412 8669
grid.9481.4,HESA,0120
grid.9481.4,UCAS,H72
grid.9481.4,UKPRN,10007149
grid.9486.3,ISNI,0000 0001 2218 9084
grid.9486.3,FundRef,501100005739
grid.9486.3,FundRef,501100006087
grid.9489.c,ISNI,0000 0001 0675 8101
grid.9499.d,ISNI,0000 0001 2097 3940
grid.9499.d,FundRef,501100003947
grid.9531.e,ISNI,0000000106567444
grid.9531.e,HESA,0171
grid.9531.e,UCAS,H24
grid.9531.e,UKPRN,10007764
grid.9563.9,ISNI,0000000118418788
grid.9580.4,ISNI,0000 0004 0643 5232
grid.9581.5,ISNI,0000000120191471
grid.9582.6,ISNI,0000 0004 1794 5983
grid.9582.6,FundRef,501100004918
grid.9594.1,ISNI,0000 0001 2108 7481
grid.9601.e,ISNI,0000 0001 2166 6619
grid.9601.e,FundRef,501100004006
grid.9601.e,FundRef,501100002657
grid.9612.c,ISNI,0000 0001 1957 9153
grid.9612.c,FundRef,501100002987
grid.9612.c,FundRef,501100004834
grid.9613.d,ISNI,0000 0001 1939 2794
grid.9619.7,ISNI,0000 0004 1937 0538
grid.9619.7,FundRef,501100003483
grid.9619.7,FundRef,501100001737
grid.9619.7,FundRef,501100001739
grid.9619.7,FundRef,501100001740
grid.9621.c,ISNI,0000 0001 0944 2786
grid.9647.c,ISNI,0000 0001 2230 9752
grid.9654.e,ISNI,0000 0004 0372 3343
grid.9654.e,FundRef,501100001537
grid.9657.d,ISNI,0000 0004 1757 5329
grid.9659.3,ISNI,0000 0001 2192 0883
grid.9663.a,ISNI,0000 0004 0618 5165
grid.9668.1,ISNI,0000 0001 0726 2490
grid.9668.1,FundRef,100007753
grid.9670.8,ISNI,0000 0001 2174 4509
grid.9670.8,FundRef,501100005712
grid.9670.8,FundRef,100007776
grid.9679.1,ISNI,0000 0001 0663 9479
grid.9681.6,ISNI,0000 0001 1013 7965
grid.9689.e,ISNI,0000 0001 0683 2623
grid.9691.7,ISNI,0000000121761528
grid.9707.9,ISNI,0000 0001 2308 3329
grid.9723.f,ISNI,0000 0001 0944 049X
grid.9723.f,FundRef,501100005621
grid.9723.f,FundRef,501100004539
grid.9757.c,ISNI,0000 0004 0415 6205
grid.9757.c,FundRef,501100005044
grid.9757.c,HESA,0121
grid.9757.c,UCAS,K12
grid.9757.c,UKPRN,10007767
grid.9759.2,ISNI,0000 0001 2232 2818
grid.9759.2,FundRef,501100001316
grid.9759.2,HESA,0122
grid.9759.2,UCAS,K24
grid.9759.2,UKPRN,10007150
grid.9762.a,ISNI,0000 0000 8732 4964
grid.9763.b,ISNI,0000 0001 0674 6207
grid.9764.c,ISNI,0000 0001 2153 9986
grid.9764.c,FundRef,501100002869
grid.9783.5,ISNI,0000 0000 9927 0991
grid.9786.0,ISNI,0000 0004 0470 0856
grid.9786.0,FundRef,501100004071
grid.9811.1,ISNI,0000 0001 0658 7699
grid.9829.a,ISNI,0000000109466120
grid.9835.7,HESA,0123
grid.9835.7,UCAS,L14
grid.9835.7,UKPRN,10007768
grid.9841.4,ISNI,0000 0001 2200 8888
grid.9845.0,ISNI,0000 0001 0775 3222
grid.9851.5,ISNI,0000 0001 2165 4204
grid.9905.5,ISNI,0000 0001 0616 2244
grid.9906.6,ISNI,0000 0001 2289 7785
grid.9909.9,ISNI,0000 0004 1936 8403
grid.9909.9,FundRef,501100004294
grid.9909.9,FundRef,501100000777
grid.9909.9,FundRef,501100003466
grid.9909.9,HESA,0124
grid.9909.9,UCAS,L23
grid.9909.9,UKPRN,10007795
grid.9916.7,ISNI,0000 0001 2173 1046
grid.9918.9,ISNI,0000 0004 1936 8411
grid.9918.9,FundRef,501100000738
grid.9918.9,HESA,0125
grid.9918.9,UCAS,L34
grid.9918.9,UKPRN,10007796
grid.9922.0,ISNI,0000 0000 9174 1488
grid.9925.7,ISNI,0000 0001 2154 0215
grid.9966.0,ISNI,0000 0001 2165 4861
grid.9970.7,ISNI,0000 0001 1941 5140
grid.9982.a,ISNI,0000000095755967
grid.9983.b,ISNI,0000 0001 2181 4263
grid.9984.c,FundRef,501100000869
grid.10025.36,ISNI,0000 0004 1936 8470
grid.10025.36,FundRef,501100000836
grid.10025.36,HESA,0126
grid.10025.36,UCAS,L41
grid.10025.36,UKPRN,10006842
grid.10041.34,ISNI,0000000121060879
grid.10049.3c,ISNI,0000 0004 1936 9692
grid.10049.3c,FundRef,501100001635
grid.10067.30,ISNI,0000 0001 1280 1647
grid.10067.30,FundRef,501100004149
grid.10097.3f,ISNI,0000 0004 0387 1602
grid.10210.32,ISNI,0000 0000 9215 0321
grid.10211.33,ISNI,0000 0000 9130 6144
grid.10212.30,ISNI,0000000099025603
grid.10214.36,ISNI,0000 0001 2186 7912
grid.10215.37,ISNI,0000 0001 2298 7828
grid.10223.32,ISNI,0000 0004 1937 0490
grid.10223.32,FundRef,501100004156
grid.10251.37,ISNI,0000000103426662
grid.10253.35,ISNI,0000 0004 1936 9756
grid.10267.32,ISNI,0000 0001 2194 0956
grid.10306.34,ISNI,0000 0004 0606 5382
grid.10328.38,ISNI,0000 0001 2159 175X
grid.10334.35,ISNI,0000 0001 2254 2845
grid.10346.30,ISNI,0000 0001 0745 8880
grid.10346.30,HESA,0064
grid.10346.30,UCAS,L27
grid.10346.30,UKPRN,10003861
grid.10347.31,ISNI,0000 0001 2308 5949
grid.10347.31,FundRef,501100004781
grid.10347.31,FundRef,501100004386
grid.10359.3e,ISNI,0000 0001 2331 4764
grid.10373.36,ISNI,0000000122055422
grid.10383.39,ISNI,0000 0004 1758 0937
grid.10388.32,ISNI,0000 0001 2240 3300
grid.10392.39,ISNI,0000 0001 2190 1447
grid.10400.35,ISNI,0000 0001 2108 3034
grid.10404.31,ISNI,0000 0004 0377 0748
grid.10412.36,ISNI,0000 0001 2303 077X
grid.10414.30,ISNI,0000 0001 0738 9977
grid.10417.33,ISNI,0000 0004 0444 9382
grid.10419.3d,ISNI,0000000089452978
grid.10419.3d,FundRef,501100005039
grid.10420.37,ISNI,0000 0001 2286 1424
grid.10420.37,FundRef,501100003065
grid.10421.36,ISNI,0000 0001 1955 7325
grid.10423.34,ISNI,0000 0000 9529 9877
grid.10438.3e,ISNI,0000 0001 2178 8421
grid.10491.3d,ISNI,0000 0001 2176 4059
grid.10493.3f,ISNI,0000000121858338
grid.10506.32,ISNI,0000000083817235
grid.10516.33,ISNI,0000 0001 2174 543X
grid.10548.38,ISNI,0000 0004 1936 9377
grid.10570.33,ISNI,0000 0004 0409 7751
grid.10570.33,FundRef,501100003974
grid.10586.3a,ISNI,0000 0001 2287 8496
grid.10586.3a,FundRef,501100004687
grid.10594.39,ISNI,0000 0001 1512 4813
grid.10595.38,ISNI,0000 0001 2113 2211
grid.10598.35,ISNI,0000 0001 1014 6159
grid.10599.34,ISNI,0000 0001 2168 6564
grid.10601.36,ISNI,0000 0001 2297 2829
grid.10604.33,ISNI,0000 0001 2019 0495
grid.10689.36,ISNI,0000 0001 0286 3748
grid.10689.36,FundRef,501100002753
grid.10689.36,FundRef,501100002945
grid.10690.3e,ISNI,0000 0001 2112 7113
grid.10692.3c,ISNI,0000 0001 0115 2557
grid.10698.36,ISNI,0000000122483208
grid.10698.36,FundRef,100007890
grid.10698.36,FundRef,100006808
grid.10699.37,ISNI,0000 0001 2198 6786
grid.10702.34,ISNI,0000 0001 2308 8920
grid.10706.30,ISNI,0000 0004 0498 924X
grid.10711.36,ISNI,0000 0001 2297 7718
grid.10729.3d,ISNI,0000 0001 2166 3813
grid.10733.36,ISNI,0000 0001 1457 1638
grid.10737.32,ISNI,0000 0001 2337 2892
grid.10757.34,ISNI,0000 0001 2108 8257
grid.10760.30,ISNI,0000000405383477
grid.10772.33,ISNI,0000000121511713
grid.10772.33,FundRef,501100005855
grid.10772.33,FundRef,501100005856
grid.10776.37,ISNI,0000 0004 1762 5517
grid.10776.37,FundRef,501100004913
grid.10784.3a,ISNI,0000 0004 1937 0482
grid.10784.3a,FundRef,501100005956
grid.10784.3a,FundRef,501100004853
grid.10789.37,ISNI,0000 0000 9730 2769
grid.10789.37,FundRef,501100005643
grid.10796.39,ISNI,0000000121049995
grid.10798.37,ISNI,0000 0001 2172 9456
grid.10798.37,FundRef,501100005746
grid.10800.39,ISNI,0000 0001 2107 4576
grid.10814.3c,ISNI,0000 0001 2097 3211
grid.10818.30,ISNI,0000 0004 0620 2260
grid.10821.3a,ISNI,0000 0004 0490 9553
grid.10822.39,ISNI,0000 0001 2149 743X
grid.10824.3f,ISNI,0000 0001 2183 9444
grid.10825.3e,ISNI,0000 0001 0728 0170
grid.10837.3d,ISNI,0000000096069301
grid.10837.3d,HESA,0001
grid.10837.3d,UCAS,O11
grid.10837.3d,UKPRN,10007773
grid.10839.33,ISNI,0000 0004 0472 5287
grid.10854.38,ISNI,0000 0001 0672 4366
grid.10858.34,ISNI,0000 0004 0450 5858
grid.10863.3c,ISNI,0000 0001 2164 6351
grid.10863.3c,FundRef,501100002929
grid.10877.39,ISNI,0000000121581279
grid.10894.34,ISNI,0000 0001 1033 7684
grid.10894.34,FundRef,501100003207
grid.10914.3d,ISNI,0000 0001 2227 4609
grid.10917.3e,ISNI,0000 0004 0427 3161
grid.10919.30,ISNI,0000000122595234
grid.10919.30,FundRef,100007465
grid.10939.32,ISNI,0000 0001 0943 7661
grid.10939.32,FundRef,501100004783
grid.10979.36,ISNI,0000 0001 1245 3953
grid.10984.34,ISNI,0000 0004 0636 5254
grid.10985.35,ISNI,0000 0001 0794 1186
grid.10988.38,ISNI,0000 0001 2173 743X
grid.10992.33,ISNI,0000 0001 2188 0914
grid.11024.36,ISNI,0000000120977052
grid.11028.3a,ISNI,000000009050662X
grid.11046.32,ISNI,0000 0001 0656 5756
grid.11047.33,ISNI,0000 0004 0576 5395
grid.11081.39,ISNI,0000 0001 2186 2054
grid.11100.31,ISNI,0000 0001 0673 9488
grid.11108.39,ISNI,0000 0001 2324 8920
grid.11134.36,ISNI,0000 0004 0636 6193
grid.11135.37,ISNI,0000 0001 2256 9319
grid.11135.37,FundRef,501100004791
grid.11136.34,ISNI,0000 0001 2192 5916
grid.11139.3b,ISNI,0000 0000 9816 8637
grid.11142.37,ISNI,0000 0001 2231 800X
grid.11142.37,FundRef,501100004530
grid.11142.37,FundRef,501100006018
grid.11159.3d,ISNI,0000 0000 9650 2179
grid.11162.35,ISNI,0000 0001 0789 1385
grid.11166.31,ISNI,0000 0001 2160 6368
grid.11173.35,ISNI,0000 0001 0670 519X
