geonames_city_id,city,nuts_level1_code,nuts_level1_name,nuts_level1_ascii_name,nuts_level2_code,nuts_level2_name,nuts_level2_ascii_name,nuts_level3_code,nuts_level3_name,nuts_level3_ascii_name,geonames_admin1_code,geonames_admin1_name,geonames_admin1_ascii_name,geonames_admin2_code,geonames_admin2_name,geonames_admin2_ascii_name
5598538,Lewiston,,,,,,,,,,US.ID,Idaho,Idaho,US.ID.069,Nez Perce County,Nez Perce County
3058202,Piešťany,SK0,Slovensko,Slovensko,SK02,Západné Slovensko,Zapadne Slovensko,SK021,Trnavský kraj,Trnavsky kraj,SK.07,Trnavský,Trnavsky,SK.07.207,Okres Trnava,Okres Trnava
294074,Ness Ziona,,,,,,,,,,IL.02,Central District,Central District,,,
2747234,Sint-Michielsgestel,NL4,Zuid-Nederland,Zuid-Nederland,NL41,Noord-Brabant,Noord-Brabant,NL413,Noordoost-Noord-Brabant,Noordoost-Noord-Brabant,NL.06,North Brabant,North Brabant,NL.06.0845,Gemeente Sint-Michielsgestel,Gemeente Sint-Michielsgestel
4556802,Broomall,,,,,,,,,,US.PA,Pennsylvania,Pennsylvania,US.PA.045,Delaware County,Delaware County
2754692,Heemstede,NL3,West-Nederland,West-Nederland,NL32,Noord-Holland,Noord-Holland,NL324,Agglomeratie Haarlem,Agglomeratie Haarlem,NL.07,North Holland,North Holland,NL.07.0397,Gemeente Heemstede,Gemeente Heemstede
4458228,Burlington,,,,,,,,,,US.NC,North Carolina,North Carolina,US.NC.001,Alamance County,Alamance County
4381072,Chesterfield,,,,,,,,,,US.MO,Missouri,Missouri,US.MO.189,Saint Louis County,Saint Louis County
1267708,Karnāl,,,,,,,,,,IN.10,Haryana,Haryana,,,
1850207,Toki,,,,,,,,,,JP.09,Gifu,Gifu,,,
5223681,North Providence,,,,,,,,,,US.RI,Rhode Island,Rhode Island,US.RI.007,Providence County,Providence County
4529469,Ardmore,,,,,,,,,,US.OK,Oklahoma,Oklahoma,US.OK.019,Carter County,Carter County
3177838,Cremona,ITC,Nord-Ovest,Nord-Ovest,ITC4,Lombardia,Lombardia,ITC4A,Cremona,Cremona,IT.09,Lombardy,Lombardy,IT.09.CR,Provincia di Cremona,Provincia di Cremona
3169526,Reggello,ITI,Centro (IT),Centro (IT),ITI1,Toscana,Toscana,ITI14,Firenze,Firenze,IT.16,Tuscany,Tuscany,IT.16.FI,Province of Florence,Province of Florence
5102427,Parsippany,,,,,,,,,,US.NJ,New Jersey,New Jersey,US.NJ.027,Morris County,Morris County
4352681,Cumberland,,,,,,,,,,US.MD,Maryland,Maryland,US.MD.001,Allegany County,Allegany County
7506857,Newlands,,,,,,,,,,ZA.11,Western Cape,Western Cape,ZA.11.CPT,City of Cape Town,City of Cape Town
2941976,Bühl,DE1,Baden-Württemberg,Baden-Wurttemberg,DE12,Karlsruhe,Karlsruhe,DE124,Rastatt,Rastatt,DE.01,Baden-Württemberg,Baden-Wuerttemberg,DE.01.082,Karlsruhe Region,Karlsruhe Region
2853162,Plön,DEF,Schleswig-Holstein,Schleswig-Holstein,DEF0,Schleswig-Holstein,Schleswig-Holstein,DEF0A,Plön,Plon,DE.10,Schleswig-Holstein,Schleswig-Holstein,,,
4760232,Front Royal,,,,,,,,,,US.VA,Virginia,Virginia,US.VA.187,Warren County,Warren County
2850954,Radolfzell am Bodensee,DE1,Baden-Württemberg,Baden-Wurttemberg,DE13,Freiburg,Freiburg,DE138,Konstanz,Konstanz,DE.01,Baden-Württemberg,Baden-Wuerttemberg,DE.01.083,Freiburg Region,Freiburg Region
3170006,Pozzilli,ITF,Sud,Sud,ITF2,Molise,Molise,ITF21,Isernia,Isernia,IT.11,Molise,Molise,IT.11.IS,Provincia di Isernia,Provincia di Isernia
3173635,Meldola,ITH,Nord-Est,Nord-Est,ITH5,Emilia-Romagna,Emilia-Romagna,ITH58,Forlì-Cesena,Forli-Cesena,IT.05,Emilia-Romagna,Emilia-Romagna,IT.05.FC,Provincia di Forlì,Provincia di Forli
2867838,Mülheim (Ruhr),DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA1,Düsseldorf,Dusseldorf,DEA16,"Mülheim an der Ruhr,Kreisfreie Stadt","Mulheim an der Ruhr,Kreisfreie Stadt",DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.051,Regierungsbezirk Düsseldorf,Regierungsbezirk Dusseldorf
3170116,Portici,ITF,Sud,Sud,ITF3,Campania,Campania,ITF33,Napoli,Napoli,IT.04,Campania,Campania,IT.04.NA,Provincia di Napoli,Provincia di Napoli
4174855,Tarpon Springs,,,,,,,,,,US.FL,Florida,Florida,US.FL.103,Pinellas County,Pinellas County
1860112,Kanoya,,,,,,,,,,JP.18,Kagoshima,Kagoshima,,,
3174920,Legnaro,ITH,Nord-Est,Nord-Est,ITH3,Veneto,Veneto,ITH36,Padova,Padova,IT.20,Veneto,Veneto,IT.20.PD,Provincia di Padova,Provincia di Padova
6730265,Obolensk,,,,,,,,,,RU.47,Moskovskaya,Moskovskaya,,,
2802435,Beerse,BE2,Vlaams Gewest,Vlaams Gewest,BE21,Prov. Antwerpen,Prov. Antwerpen,BE213,Arr. Turnhout,Arr. Turnhout,BE.VLG,Flemish Region,Flemish Region,BE.VLG.VAN,Provincie Antwerpen,Provincie Antwerpen
4608408,Brentwood,,,,,,,,,,US.TN,Tennessee,Tennessee,US.TN.187,Williamson County,Williamson County
4373238,Westminster,,,,,,,,,,US.MD,Maryland,Maryland,US.MD.013,Carroll County,Carroll County
5442727,Vail,,,,,,,,,,US.CO,Colorado,Colorado,US.CO.037,Eagle County,Eagle County
4869195,North Liberty,,,,,,,,,,US.IA,Iowa,Iowa,US.IA.103,Johnson County,Johnson County
4417205,Bay Saint Louis,,,,,,,,,,US.MS,Mississippi,Mississippi,US.MS.045,Hancock County,Hancock County
2623188,Charlottenlund,DK0,Danmark,Danmark,DK01,Hovedstaden,Hovedstaden,DK012,Københavns omegn,Kobenhavns omegn,DK.17,Capital Region,Capital Region,DK.17.157,Gentofte Kommune,Gentofte Kommune
5162645,Mentor,,,,,,,,,,US.OH,Ohio,Ohio,US.OH.085,Lake County,Lake County
4912499,Sterling,,,,,,,,,,US.IL,Illinois,Illinois,US.IL.195,Whiteside County,Whiteside County
4276873,Overland Park,,,,,,,,,,US.KS,Kansas,Kansas,US.KS.091,Johnson County,Johnson County
2748178,Rhoon,NL3,West-Nederland,West-Nederland,NL33,Zuid-Holland,Zuid-Holland,NL339,Groot-Rijnmond,Groot-Rijnmond,NL.11,South Holland,South Holland,NL.11.0613,Gemeente Albrandswaard,Gemeente Albrandswaard
4935623,Easton,,,,,,,,,,US.MA,Massachusetts,Massachusetts,US.MA.005,Bristol County,Bristol County
5146711,Beachwood,,,,,,,,,,US.OH,Ohio,Ohio,US.OH.035,Cuyahoga County,Cuyahoga County
2886946,Koblenz,DEB,Rheinland-Pfalz,Rheinland-Pfalz,DEB1,Koblenz,Koblenz,DEB11,"Koblenz, Kreisfreie Stadt","Koblenz, Kreisfreie Stadt",DE.08,Rheinland-Pfalz,Rheinland-Pfalz,,,
2675397,Solna,SE1,Östra Sverige,Ostra Sverige,SE11,Stockholm,Stockholm,SE110,Stockholms län,Stockholms lan,SE.26,Stockholm,Stockholm,SE.26.0184,Solna Kommun,Solna Kommun
2646807,Hoddesdon,UKH,East of England,East of England,UKH2,Bedfordshire and Hertfordshire,Bedfordshire and Hertfordshire,UKH23,Hertfordshire,Hertfordshire,GB.ENG,England,England,GB.ENG.F8,Hertfordshire,Hertfordshire
5115123,Dobbs Ferry,,,,,,,,,,US.NY,New York,New York,US.NY.119,Westchester County,Westchester County
4164092,Merritt Island,,,,,,,,,,US.FL,Florida,Florida,US.FL.009,Brevard County,Brevard County
2661496,Birmensdorf,CH0,Schweiz/Suisse/Svizzera,Schweiz/Suisse/Svizzera,CH04,Zürich,Zurich,CH040,Zürich,Zurich,CH.ZH,Zurich,Zurich,CH.ZH.111,Bezirk Dietikon,Bezirk Dietikon
1502847,Kol’tsovo,,,,,,,,,,RU.53,Novosibirsk,Novosibirsk,,,
5423573,Grand Junction,,,,,,,,,,US.CO,Colorado,Colorado,US.CO.077,Mesa County,Mesa County
2795113,Huy,BE3,Région Wallonne,Region Wallonne,BE33,Prov. Liège,Prov. Liege,BE331,Arr. Huy,Arr. Huy,BE.WAL,Walloon,Walloon,BE.WAL.WLG,Province de Liège,Province de Liege
2658631,Sempach,CH0,Schweiz/Suisse/Svizzera,Schweiz/Suisse/Svizzera,CH06,Zentralschweiz,Zentralschweiz,CH061,Luzern,Luzern,CH.LU,Lucerne,Lucerne,CH.LU.314,Sursee,Sursee
2659436,Nottwil,CH0,Schweiz/Suisse/Svizzera,Schweiz/Suisse/Svizzera,CH06,Zentralschweiz,Zentralschweiz,CH061,Luzern,Luzern,CH.LU,Lucerne,Lucerne,CH.LU.314,Sursee,Sursee
2129537,Kitami,,,,,,,,,,JP.12,Hokkaidō,Hokkaido,,,
5386932,Redwood Shores,,,,,,,,,,US.CA,California,California,US.CA.081,San Mateo County,San Mateo County
2955272,Aschaffenburg,DE2,Bayern,Bayern,DE26,Unterfranken,Unterfranken,DE261,"Aschaffenburg, Kreisfreie Stadt","Aschaffenburg, Kreisfreie Stadt",DE.02,Bavaria,Bavaria,DE.02.096,Regierungsbezirk Unterfranken,Regierungsbezirk Unterfranken
1846898,Anyang-si,,,,,,,,,,KR.13,Gyeonggi-do,Gyeonggi-do,,,
2939951,Coburg,DE2,Bayern,Bayern,DE24,Oberfranken,Oberfranken,DE243,"Coburg, Kreisfreie Stadt","Coburg, Kreisfreie Stadt",DE.02,Bavaria,Bavaria,DE.02.094,Upper Franconia,Upper Franconia
2319407,Vom,,,,,,,,,,NG.49,Plateau,Plateau,,,
2923822,Fulda,DE7,Hessen,Hessen,DE73,Kassel,Kassel,DE732,Fulda,Fulda,DE.05,Hesse,Hesse,DE.05.066,Regierungsbezirk Kassel,Regierungsbezirk Kassel
2878234,Leverkusen,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA2,Köln,Koln,DEA24,"Leverkusen, Kreisfreie Stadt","Leverkusen, Kreisfreie Stadt",DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.053,Regierungsbezirk Köln,Regierungsbezirk Koln
2937936,Detmold,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA4,Detmold,Detmold,DEA45,Lippe,Lippe,DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.057,Regierungsbezirk Detmold,Regierungsbezirk Detmold
2875392,Ludwigsburg,DE1,Baden-Württemberg,Baden-Wurttemberg,DE11,Stuttgart,Stuttgart,DE115,Ludwigsburg,Ludwigsburg,DE.01,Baden-Württemberg,Baden-Wuerttemberg,DE.01.081,Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart
2913192,Haar,DE2,Bayern,Bayern,DE21,Oberbayern,Oberbayern,DE21H,"München, Landkreis","Munchen, Landkreis",DE.02,Bavaria,Bavaria,DE.02.091,Upper Bavaria,Upper Bavaria
2861650,Nürnberg,DE2,Bayern,Bayern,DE25,Mittelfranken,Mittelfranken,DE254,"Nürnberg, Kreisfreie Stadt","Nurnberg, Kreisfreie Stadt",DE.02,Bavaria,Bavaria,DE.02.095,Regierungsbezirk Mittelfranken,Regierungsbezirk Mittelfranken
2522849,Troina,ITG,Isole,Isole,ITG1,Sicilia,Sicilia,ITG16,Enna,Enna,IT.15,Sicily,Sicily,IT.15.EN,Provincia di Enna,Provincia di Enna
5223593,Newport,,,,,,,,,,US.RI,Rhode Island,Rhode Island,US.RI.005,Newport County,Newport County
5493811,Taos,,,,,,,,,,US.NM,New Mexico,New Mexico,US.NM.055,Taos County,Taos County
1857751,Maki,,,,,,,,,,JP.29,Niigata,Niigata,,,
3995465,Monterrey,,,,,,,,,,MX.19,Nuevo León,Nuevo Leon,MX.19.039,Monterrey,Monterrey
5027482,Fridley,,,,,,,,,,US.MN,Minnesota,Minnesota,US.MN.003,Anoka County,Anoka County
4493592,Stoneville,,,,,,,,,,US.NC,North Carolina,North Carolina,US.NC.157,Rockingham County,Rockingham County
5134203,Rockville Centre,,,,,,,,,,US.NY,New York,New York,US.NY.059,Nassau County,Nassau County
4973840,Norway,,,,,,,,,,US.ME,Maine,Maine,US.ME.017,Oxford County,Oxford County
4048662,Paducah,,,,,,,,,,US.KY,Kentucky,Kentucky,US.KY.145,McCracken County,McCracken County
5132029,Port Washington,,,,,,,,,,US.NY,New York,New York,US.NY.059,Nassau County,Nassau County
4951591,Southborough,,,,,,,,,,US.MA,Massachusetts,Massachusetts,US.MA.027,Worcester County,Worcester County
4924014,Munster,,,,,,,,,,US.IN,Indiana,Indiana,US.IN.089,Lake County,Lake County
2647385,Harwell,UKJ,South East (England),South East (England),UKJ1,"Berkshire, Buckinghamshire and Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire",UKJ14,Oxfordshire,Oxfordshire,GB.ENG,England,England,GB.ENG.K2,Oxfordshire,Oxfordshire
2640465,Penicuik,UKM,Scotland,Scotland,UKM2,Eastern Scotland,Eastern Scotland,UKM23,East Lothian and Midlothian,East Lothian and Midlothian,GB.SCT,Scotland,Scotland,GB.SCT.V5,Midlothian,Midlothian
5099057,Highland Park,,,,,,,,,,US.NJ,New Jersey,New Jersey,US.NJ.023,Middlesex County,Middlesex County
2794055,Kortrijk,BE2,Vlaams Gewest,Vlaams Gewest,BE25,Prov. West-Vlaanderen,Prov. West-Vlaanderen,BE254,Arr. Kortrijk,Arr. Kortrijk,BE.VLG,Flemish Region,Flemish Region,BE.VLG.VWV,Provincie West-Vlaanderen,Provincie West-Vlaanderen
2801117,Brasschaat,BE2,Vlaams Gewest,Vlaams Gewest,BE21,Prov. Antwerpen,Prov. Antwerpen,BE211,Arr. Antwerpen,Arr. Antwerpen,BE.VLG,Flemish Region,Flemish Region,BE.VLG.VAN,Provincie Antwerpen,Provincie Antwerpen
8299616,Deeside,UKL,Wales,Wales,UKL2,East Wales,East Wales,UKL23,Flintshire and Wrexham,Flintshire and Wrexham,GB.WLS,Wales,Wales,GB.WLS.Y1,County of Flintshire,County of Flintshire
2799645,Dendermonde,BE2,Vlaams Gewest,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Prov. Oost-Vlaanderen,BE232,Arr. Dendermonde,Arr. Dendermonde,BE.VLG,Flemish Region,Flemish Region,BE.VLG.VOV,Provincie Oost-Vlaanderen,Provincie Oost-Vlaanderen
5400075,Sunnyvale,,,,,,,,,,US.CA,California,California,US.CA.085,Santa Clara County,Santa Clara County
2935220,Dreieich,DE7,Hessen,Hessen,DE71,Darmstadt,Darmstadt,DE71C,"Offenbach, Landkreis","Offenbach, Landkreis",DE.05,Hesse,Hesse,,,
2896020,Ingelheim am Rhein,DEB,Rheinland-Pfalz,Rheinland-Pfalz,DEB3,Rheinhessen-Pfalz,Rheinhessen-Pfalz,DEB3J,Mainz-Bingen,Mainz-Bingen,DE.08,Rheinland-Pfalz,Rheinland-Pfalz,,,
2912921,Hachenburg,DEB,Rheinland-Pfalz,Rheinland-Pfalz,DEB1,Koblenz,Koblenz,DEB1B,Westerwaldkreis,Westerwaldkreis,DE.08,Rheinland-Pfalz,Rheinland-Pfalz,,,
5761287,Wilsonville,,,,,,,,,,US.OR,Oregon,Oregon,US.OR.005,Clackamas County,Clackamas County
4944994,Natick,,,,,,,,,,US.MA,Massachusetts,Massachusetts,US.MA.017,Middlesex County,Middlesex County
1269135,Jaunpur,,,,,,,,,,IN.36,Uttar Pradesh,Uttar Pradesh,,,
3162657,Asker,NO0,Norge,Norge,NO01,Oslo og Akershus,Oslo og Akershus,NO012,Akershus,Akershus,NO.01,Akershus,Akershus,NO.01.0220,Asker,Asker
3158960,Drøbak,NO0,Norge,Norge,NO01,Oslo og Akershus,Oslo og Akershus,NO012,Akershus,Akershus,NO.01,Akershus,Akershus,NO.01.0215,Frogn,Frogn
5377995,Norwalk,,,,,,,,,,US.CA,California,California,US.CA.037,Los Angeles County,Los Angeles County
4160789,Key Biscayne,,,,,,,,,,US.FL,Florida,Florida,US.FL.086,Miami-Dade County,Miami-Dade County
2867445,Murnau am Staffelsee,DE2,Bayern,Bayern,DE21,Oberbayern,Oberbayern,DE21D,Garmisch-Partenkirchen,Garmisch-Partenkirchen,DE.02,Bavaria,Bavaria,DE.02.091,Upper Bavaria,Upper Bavaria
901344,Ndola,,,,,,,,,,ZM.08,Copperbelt,Copperbelt,,,
2791951,Machelen,BE2,Vlaams Gewest,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Prov. Vlaams-Brabant,BE241,Arr. Halle-Vilvoorde,Arr. Halle-Vilvoorde,BE.VLG,Flemish Region,Flemish Region,BE.VLG.VBR,Provincie Vlaams-Brabant,Provincie Vlaams-Brabant
2990612,Neuilly-sur-Marne,FR1,Île de France,Ile de France,FR10,Île de France,Ile de France,FR106,Seine-Saint-Denis,Seine-Saint-Denis,FR.A8,Île-de-France,Ile-de-France,FR.A8.93,Département de Seine-Saint-Denis,Departement de Seine-Saint-Denis
3123921,Derio,ES2,Noreste,Noreste,ES21,País Vasco,Pais Vasco,ES213,Vizcaya,Vizcaya,ES.59,Basque Country,Basque Country,ES.59.BI,Bizkaia,Bizkaia
2904795,Hilden,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA1,Düsseldorf,Dusseldorf,DEA1C,Mettmann,Mettmann,DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.051,Regierungsbezirk Düsseldorf,Regierungsbezirk Dusseldorf
7259777,Fort Rucker,,,,,,,,,,US.AL,Alabama,Alabama,US.AL.045,Dale County,Dale County
5803545,Millwood,,,,,,,,,,US.WA,Washington,Washington,US.WA.063,Spokane County,Spokane County
2905826,Herrenberg,DE1,Baden-Württemberg,Baden-Wurttemberg,DE11,Stuttgart,Stuttgart,DE112,Böblingen,Boblingen,DE.01,Baden-Württemberg,Baden-Wuerttemberg,DE.01.081,Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart
5393971,Scotts Valley,,,,,,,,,,US.CA,California,California,US.CA.087,Santa Cruz County,Santa Cruz County
3030990,Bourg-la-Reine,FR1,Île de France,Ile de France,FR10,Île de France,Ile de France,FR105,Hauts-de-Seine,Hauts-de-Seine,FR.A8,Île-de-France,Ile-de-France,FR.A8.92,Département des Hauts-de-Seine,Departement des Hauts-de-Seine
2640358,Perth,UKM,Scotland,Scotland,UKM2,Eastern Scotland,Eastern Scotland,UKM27,Perth & Kinross and Stirling,Perth & Kinross and Stirling,GB.SCT,Scotland,Scotland,GB.SCT.W1,Perth and Kinross,Perth and Kinross
2869792,Monheim,DE2,Bayern,Bayern,DE27,Schwaben,Schwaben,DE27D,Donau-Ries,Donau-Ries,DE.02,Bavaria,Bavaria,DE.02.097,Swabia,Swabia
4916140,Westchester,,,,,,,,,,US.IL,Illinois,Illinois,US.IL.031,Cook County,Cook County
5128577,New Windsor,,,,,,,,,,US.NY,New York,New York,US.NY.071,Orange County,Orange County
3042041,Schaan,LI0,Liechtenstein,Liechtenstein,LI00,Liechtenstein,Liechtenstein,LI000,Liechtenstein,Liechtenstein,LI.07,Schaan,Schaan,,,
2759879,Almere Stad,NL2,Oost-Nederland,Oost-Nederland,NL23,Flevoland,Flevoland,NL230,Flevoland,Flevoland,NL.16,Flevoland,Flevoland,NL.16.0034,Gemeente Almere,Gemeente Almere
2909240,Hattersheim,DE7,Hessen,Hessen,DE71,Darmstadt,Darmstadt,DE71A,Main-Taunus-Kreis,Main-Taunus-Kreis,DE.05,Hesse,Hesse,DE.05.064,Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt
4904447,Oakbrook Terrace,,,,,,,,,,US.IL,Illinois,Illinois,US.IL.043,DuPage County,DuPage County
5100830,Manville,,,,,,,,,,US.NJ,New Jersey,New Jersey,US.NJ.035,Somerset County,Somerset County
2715946,Eslöv,SE2,Södra Sverige,Sodra Sverige,SE22,Sydsverige,Sydsverige,SE224,Skåne län,Skane lan,SE.27,Skåne,Skane,SE.27.1285,Eslövs Kommun,Eslovs Kommun
2962974,Leixlip,IE0,Ireland,Ireland,IE02,Southern and Eastern,Southern and Eastern,IE022,Mid-East,Mid-East,IE.L,Leinster,Leinster,IE.L.12,Kildare,Kildare
5178892,Bala Cynwyd,,,,,,,,,,US.PA,Pennsylvania,Pennsylvania,US.PA.091,Montgomery County,Montgomery County
5735724,Lake Oswego,,,,,,,,,,US.OR,Oregon,Oregon,US.OR.005,Clackamas County,Clackamas County
4791160,Vienna,,,,,,,,,,US.VA,Virginia,Virginia,US.VA.059,Fairfax County,Fairfax County
3018074,Fontainebleau,FR1,Île de France,Ile de France,FR10,Île de France,Ile de France,FR102,Seine-et-Marne,Seine-et-Marne,FR.A8,Île-de-France,Ile-de-France,FR.A8.77,Département de Seine-et-Marne,Departement de Seine-et-Marne
2639715,Radstock,UKK,South West (England),South West (England),UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area","Gloucestershire, Wiltshire and Bristol/Bath area",UKK12,"Bath and North East Somerset, North Somerset and South Gloucestershire","Bath and North East Somerset, North Somerset and South Gloucestershire",GB.ENG,England,England,GB.ENG.A4,Bath and North East Somerset,Bath and North East Somerset
5905132,Boisbriand,,,,,,,,,,CA.10,Quebec,Quebec,CA.10.15,Laurentides,Laurentides
4763793,Herndon,,,,,,,,,,US.VA,Virginia,Virginia,US.VA.059,Fairfax County,Fairfax County
5374648,Moorpark,,,,,,,,,,US.CA,California,California,US.CA.111,Ventura County,Ventura County
4852640,Coralville,,,,,,,,,,US.IA,Iowa,Iowa,US.IA.103,Johnson County,Johnson County
3492908,Santo Domingo,,,,,,,,,,DO.34,Distrito Nacional,Distrito Nacional,,,
5359595,Inverness,,,,,,,,,,US.CA,California,California,US.CA.041,Marin County,Marin County
5123853,Lake Success,,,,,,,,,,US.NY,New York,New York,US.NY.059,Nassau County,Nassau County
5086383,Fremont,,,,,,,,,,US.NH,New Hampshire,New Hampshire,US.NH.015,Rockingham County,Rockingham County
2634204,Weybridge,UKJ,South East (England),South East (England),UKJ2,"Surrey, East and West Sussex","Surrey, East and West Sussex",UKJ23,Surrey,Surrey,GB.ENG,England,England,GB.ENG.N7,Surrey,Surrey
4844273,Tolland,,,,,,,,,,US.CT,Connecticut,Connecticut,US.CT.013,Tolland County,Tolland County
2656407,Banbridge,UKN,Northern Ireland,Northern Ireland,UKN0,Northern Ireland,Northern Ireland,UKN03,East of Northern Ireland,East of Northern Ireland,GB.NIR,N Ireland,N Ireland,GB.NIR.R2,Banbridge District,Banbridge District
3181677,Bosisio Parini,ITC,Nord-Ovest,Nord-Ovest,ITC4,Lombardia,Lombardia,ITC43,Lecco,Lecco,IT.09,Lombardy,Lombardy,IT.09.LC,Provincia di Lecco,Provincia di Lecco
7258330,Naval Academy,,,,,,,,,,US.MD,Maryland,Maryland,US.MD.003,Anne Arundel County,Anne Arundel County
5007531,Romulus,,,,,,,,,,US.MI,Michigan,Michigan,US.MI.163,Wayne County,Wayne County
5350207,Fountain Valley,,,,,,,,,,US.CA,California,California,US.CA.059,Orange County,Orange County
2646265,Ilminster,UKK,South West (England),South West (England),UKK2,Dorset and Somerset,Dorset and Somerset,UKK23,Somerset,Somerset,GB.ENG,England,England,GB.ENG.M3,Somerset,Somerset
4832458,Rockland,,,,,,,,,,US.ME,Maine,Maine,US.ME.013,Knox County,Knox County
4920808,Goshen,,,,,,,,,,US.IN,Indiana,Indiana,US.IN.039,Elkhart County,Elkhart County
5925975,Collingwood,,,,,,,,,,CA.08,Ontario,Ontario,,,
5964347,Grande Prairie,,,,,,,,,,CA.01,Alberta,Alberta,,,
4887158,Champaign,,,,,,,,,,US.IL,Illinois,Illinois,US.IL.019,Champaign County,Champaign County
5283054,Branford,,,,,,,,,,US.CT,Connecticut,Connecticut,US.CT.009,New Haven County,New Haven County
5322737,Alameda,,,,,,,,,,US.CA,California,California,US.CA.001,Alameda County,Alameda County
5103256,Ridgefield Park,,,,,,,,,,US.NJ,New Jersey,New Jersey,US.NJ.003,Bergen County,Bergen County
5028537,Grand Rapids,,,,,,,,,,US.MN,Minnesota,Minnesota,US.MN.061,Itasca County,Itasca County
5259036,Lac du Flambeau,,,,,,,,,,US.WI,Wisconsin,Wisconsin,US.WI.125,Vilas County,Vilas County
4954265,Wakefield,,,,,,,,,,US.MA,Massachusetts,Massachusetts,US.MA.017,Middlesex County,Middlesex County
4846960,Ankeny,,,,,,,,,,US.IA,Iowa,Iowa,US.IA.153,Polk County,Polk County
4941720,Lawrence,,,,,,,,,,US.MA,Massachusetts,Massachusetts,US.MA.009,Essex County,Essex County
2657402,Altrincham,UKD,North West (England),North West (England),UKD3,Greater Manchester,Greater Manchester,UKD31,Greater Manchester South,Greater Manchester South,GB.ENG,England,England,GB.ENG.O6,Trafford,Trafford
5785965,Auburn,,,,,,,,,,US.WA,Washington,Washington,US.WA.033,King County,King County
2636616,Stroud,UKK,South West (England),South West (England),UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area","Gloucestershire, Wiltshire and Bristol/Bath area",UKK13,Gloucestershire,Gloucestershire,GB.ENG,England,England,GB.ENG.E6,Gloucestershire,Gloucestershire
5959878,Gaspé,,,,,,,,,,CA.10,Quebec,Quebec,CA.10.11,Gaspésie-Îles-de-la-Madeleine,Gaspesie-Iles-de-la-Madeleine
2634032,Whitley Bay,UKC,North East (England),North East (England),UKC2,Northumberland and Tyne and Wear,Northumberland and Tyne and Wear,UKC22,Tyneside,Tyneside,GB.ENG,England,England,GB.ENG.J5,Borough of North Tyneside,Borough of North Tyneside
5427771,Lafayette,,,,,,,,,,US.CO,Colorado,Colorado,US.CO.013,Boulder County,Boulder County
4930505,Beverly,,,,,,,,,,US.MA,Massachusetts,Massachusetts,US.MA.009,Essex County,Essex County
5059836,Jamestown,,,,,,,,,,US.ND,North Dakota,North Dakota,US.ND.093,Stutsman County,Stutsman County
5373650,Mission Hills,,,,,,,,,,US.CA,California,California,US.CA.083,Santa Barbara County,Santa Barbara County
4696686,Hawkins,,,,,,,,,,US.TX,Texas,Texas,US.TX.499,Wood County,Wood County
5130273,Owego,,,,,,,,,,US.NY,New York,New York,US.NY.107,Tioga County,Tioga County
2741547,Cantanhede,PT1,Continente,Continente,PT16,Centro (PT),Centro (PT),PT162,Baixo Mondego,Baixo Mondego,PT.07,Coimbra,Coimbra,PT.07.0602,Cantanhede,Cantanhede
