grid_id,relationship_type,related_grid_id
grid.5288.7,Affiliated,grid.415835.e
grid.5290.e,Affiliated,grid.456997.0
grid.5292.c,Affiliated,grid.415868.6
grid.5326.2,Child,grid.428502.9
grid.5326.2,Child,grid.452599.6
grid.5326.2,Child,grid.429047.c
grid.5326.2,Child,grid.429141.b
grid.5326.2,Child,grid.433589.0
grid.5326.2,Child,grid.428476.b
grid.5326.2,Child,grid.435667.5
grid.5326.2,Child,grid.429135.8
grid.5326.2,Child,grid.429699.9
grid.5326.2,Child,grid.428478.5
grid.5326.2,Child,grid.428479.4
grid.5326.2,Child,grid.428480.2
grid.5326.2,Child,grid.429574.9
grid.5326.2,Child,grid.428485.7
grid.5326.2,Child,grid.419869.b
grid.5326.2,Child,grid.451498.5
grid.5326.2,Child,grid.428490.3
grid.5326.2,Child,grid.429235.b
grid.5326.2,Child,grid.454291.f
grid.5326.2,Child,grid.410392.d
grid.5326.2,Child,grid.429249.0
grid.5326.2,Child,grid.429254.c
grid.5326.2,Child,grid.418879.b
grid.5326.2,Child,grid.428966.7
grid.5326.2,Child,grid.433323.6
grid.5326.2,Child,grid.421737.4
grid.5326.2,Child,grid.157869.4
grid.5326.2,Child,grid.419415.c
grid.5326.2,Child,grid.425378.f
grid.5326.2,Child,grid.425386.e
grid.5326.2,Child,grid.419461.f
grid.5326.2,Child,grid.419463.d
grid.5326.2,Child,grid.428495.6
grid.5326.2,Child,grid.419473.c
grid.5326.2,Child,grid.428504.f
grid.5326.2,Child,grid.418529.3
grid.5326.2,Child,grid.419479.6
grid.5326.2,Child,grid.419516.e
grid.5326.2,Child,grid.419490.1
grid.5326.2,Child,grid.419452.f
grid.5326.2,Child,grid.419488.8
grid.5326.2,Child,grid.419470.f
grid.5326.2,Child,grid.419162.9
grid.5326.2,Child,grid.429131.c
grid.5326.2,Child,grid.193638.6
grid.5326.2,Child,grid.435850.f
grid.5326.2,Child,grid.435629.f
grid.5328.c,Child,grid.457350.0
grid.5328.c,Child,grid.457351.1
grid.5328.c,Child,grid.457353.3
grid.5328.c,Child,grid.457354.4
grid.5328.c,Child,grid.457355.5
grid.5328.c,Child,grid.457352.2
grid.5328.c,Child,grid.457356.6
grid.5330.5,Affiliated,grid.419804.0
grid.5330.5,Affiliated,grid.411668.c
grid.5335.0,Affiliated,grid.120073.7
grid.5335.0,Affiliated,grid.454369.9
grid.5335.0,Affiliated,grid.415519.d
grid.5335.0,Affiliated,grid.416047.0
grid.5335.0,Affiliated,grid.449973.4
grid.5335.0,Affiliated,grid.450000.1
grid.5337.2,Affiliated,grid.415175.3
grid.5337.2,Affiliated,grid.415172.4
grid.5337.2,Affiliated,grid.418482.3
grid.5337.2,Affiliated,grid.415059.c
grid.5337.2,Affiliated,grid.454367.7
grid.5337.2,Affiliated,grid.454368.8
grid.5337.2,Affiliated,grid.416544.6
grid.5337.2,Affiliated,grid.415174.2
grid.5338.d,Affiliated,grid.411289.7
grid.5342.0,Affiliated,grid.410566.0
grid.5342.0,Affiliated,grid.426541.0
grid.5368.8,Child,grid.425926.e
grid.5368.8,Child,grid.418770.d
grid.5379.8,Affiliated,grid.449966.0
grid.5379.8,Affiliated,grid.416375.2
grid.5379.8,Affiliated,grid.419319.7
grid.5379.8,Affiliated,grid.454377.6
grid.5379.8,Affiliated,grid.416450.2
grid.5379.8,Affiliated,grid.415910.8
grid.5379.8,Affiliated,grid.415721.4
grid.5379.8,Affiliated,grid.417251.4
grid.5379.8,Affiliated,grid.412454.2
grid.5379.8,Affiliated,grid.5465.2
grid.5379.8,Affiliated,grid.449998.1
grid.5379.8,Affiliated,grid.417286.e
grid.5386.8,Affiliated,grid.413132.6
grid.5386.8,Affiliated,grid.415933.9
grid.5386.8,Affiliated,grid.51462.34
grid.5386.8,Affiliated,grid.63368.38
grid.5386.8,Affiliated,grid.416124.4
grid.5386.8,Affiliated,grid.415436.1
grid.5386.8,Affiliated,grid.413734.6
grid.5386.8,Affiliated,grid.410373.2
grid.5386.8,Affiliated,grid.461824.d
grid.5386.8,Affiliated,grid.416973.e
grid.5386.8,Affiliated,grid.417280.8
grid.5390.f,Affiliated,grid.411492.b
grid.5395.a,Affiliated,grid.414498.4
grid.5399.6,Affiliated,grid.411266.6
grid.5399.6,Affiliated,grid.7198.7
grid.5465.2,Affiliated,grid.5379.8
grid.5465.2,Child,grid.417147.0
grid.5465.2,Child,grid.417286.e
grid.5477.1,Affiliated,grid.7692.a
grid.5491.9,Affiliated,grid.454385.b
grid.5491.9,Affiliated,grid.415216.5
grid.5491.9,Affiliated,grid.415470.3
grid.5491.9,Affiliated,grid.416128.8
grid.5491.9,Affiliated,grid.123047.3
grid.5509.9,Affiliated,grid.412330.7
grid.5510.1,Affiliated,grid.411272.3
grid.5510.1,Affiliated,grid.411279.8
grid.5510.1,Affiliated,grid.55325.34
grid.5510.1,Affiliated,grid.457720.3
grid.5515.4,Affiliated,grid.411107.2
grid.5515.4,Affiliated,grid.419651.e
grid.5515.4,Affiliated,grid.73221.35
grid.5515.4,Affiliated,grid.411251.2
grid.5570.7,Affiliated,grid.412471.5
grid.5570.7,Affiliated,grid.416438.c
grid.5570.7,Affiliated,grid.411091.c
grid.5570.7,Affiliated,grid.459734.8
grid.5583.b,Child,grid.457349.8
grid.5583.b,Child,grid.457348.9
grid.5583.b,Child,grid.457258.9
grid.5583.b,Child,grid.457262.0
grid.5583.b,Child,grid.457260.2
grid.5583.b,Child,grid.457276.5
grid.5583.b,Child,grid.419786.5
grid.5590.9,Affiliated,grid.413532.2
grid.5590.9,Affiliated,grid.414711.6
grid.5590.9,Affiliated,grid.10417.33
grid.5596.f,Affiliated,grid.420028.c
grid.5596.f,Affiliated,grid.415751.3
grid.5596.f,Affiliated,grid.410569.f
grid.5596.f,Affiliated,grid.426541.0
grid.5600.3,Affiliated,grid.416122.2
grid.5600.3,Affiliated,grid.241103.5
grid.5601.2,Affiliated,grid.411778.c
grid.5603.0,Affiliated,grid.412469.c
grid.5613.1,Affiliated,grid.31151.37
grid.5640.7,Affiliated,grid.411384.b
grid.5645.2,Affiliated,grid.6906.9
grid.5650.6,Affiliated,grid.7177.6
grid.5676.2,Parent,grid.450307.5
grid.5685.e,Affiliated,grid.413631.2
grid.5685.e,Affiliated,grid.417375.3
grid.5718.b,Affiliated,grid.410718.b
grid.5734.5,Affiliated,grid.411656.1
grid.5802.f,Affiliated,grid.420076.7
grid.5802.f,Affiliated,grid.410607.4
grid.5805.8,Affiliated,grid.9489.c
grid.5805.8,Affiliated,grid.435813.8
grid.5808.5,Affiliated,grid.414556.7
grid.5808.5,Affiliated,grid.75496.39
grid.5841.8,Affiliated,grid.410458.c
grid.5846.f,Affiliated,grid.415953.f
grid.5846.f,Affiliated,grid.415563.0
grid.5884.1,Affiliated,grid.412937.a
grid.5884.1,Affiliated,grid.416126.6
grid.5884.1,Affiliated,grid.413991.7
grid.5924.a,Affiliated,grid.411730.0
grid.5924.a,Affiliated,grid.412375.6
grid.5947.f,Affiliated,grid.52522.32
grid.5947.f,Affiliated,grid.416546.4
grid.5949.1,Affiliated,grid.461805.e
grid.5949.1,Affiliated,grid.16149.3b
grid.5963.9,Affiliated,grid.7708.8
grid.6094.b,Child,grid.13399.31
grid.6142.1,Affiliated,grid.412440.7
grid.6142.1,Affiliated,grid.460983.0
grid.6162.3,Affiliated,grid.32258.3e
grid.6190.e,Affiliated,grid.452408.f
grid.6190.e,Affiliated,grid.411097.a
grid.6268.a,Affiliated,grid.454328.c
grid.6279.a,Parent,grid.25697.3f
grid.6292.f,Affiliated,grid.412311.4
grid.6312.6,Affiliated,grid.411855.c
grid.6324.3,Parent,grid.436219.b
grid.6363.0,Affiliated,grid.460801.b
grid.6363.0,Affiliated,grid.14095.39
grid.6363.0,Affiliated,grid.7468.d
grid.6363.0,Child,grid.412753.6
grid.6363.0,Child,grid.418434.e
grid.6441.7,Affiliated,grid.426597.b
grid.6451.6,Affiliated,grid.414529.f
grid.6451.6,Affiliated,grid.413731.3
grid.6477.2,Parent,grid.423791.a
grid.6518.a,Affiliated,grid.415059.c
grid.6553.5,Affiliated,grid.424081.b
grid.6571.5,Affiliated,grid.439954.6
grid.6571.5,Affiliated,grid.454372.3
grid.6572.6,Affiliated,grid.415246.0
grid.6572.6,Affiliated,grid.454366.6
grid.6572.6,Affiliated,grid.416051.7
grid.6572.6,Affiliated,grid.415490.d
grid.6572.6,Affiliated,grid.415478.b
grid.6582.9,Affiliated,grid.461654.4
grid.6582.9,Affiliated,grid.410712.1
grid.6603.3,Affiliated,grid.417705.0
grid.6612.3,Affiliated,grid.416786.a
grid.6612.3,Affiliated,grid.412347.7
grid.6612.3,Affiliated,grid.410567.1
grid.6612.3,Affiliated,grid.412556.1
grid.6734.6,Affiliated,grid.433806.a
grid.6890.7,Affiliated,grid.17127.32
grid.6906.9,Affiliated,grid.5645.2
grid.6906.9,Affiliated,grid.416135.4
grid.6926.b,Affiliated,grid.416723.5
grid.6936.a,Affiliated,grid.414523.5
grid.6936.a,Affiliated,grid.15474.33
grid.7039.d,Affiliated,grid.415376.2
grid.7039.d,Affiliated,grid.413000.6
grid.7048.b,Affiliated,grid.154185.c
grid.7048.b,Affiliated,grid.410397.8
grid.7048.b,Affiliated,grid.416031.1
grid.7080.f,Affiliated,grid.423638.8
grid.7080.f,Affiliated,grid.452388.0
grid.7080.f,Affiliated,grid.411438.b
grid.7107.1,Affiliated,grid.413208.c
grid.7107.1,Affiliated,grid.417581.e
grid.7107.1,Affiliated,grid.461339.a
grid.7107.1,Affiliated,grid.412942.8
grid.7107.1,Affiliated,grid.416072.6
grid.7107.1,Affiliated,grid.416115.6
grid.7107.1,Affiliated,grid.417212.3
grid.7107.1,Affiliated,grid.461316.7
grid.7143.1,Affiliated,grid.5254.6
grid.7147.5,Affiliated,grid.411190.c
grid.7149.b,Affiliated,grid.424650.1
grid.7149.b,Affiliated,grid.412355.4
grid.7149.b,Child,grid.27503.33
grid.7159.a,Affiliated,grid.411347.4
grid.7159.a,Affiliated,grid.411098.5
grid.7177.6,Affiliated,grid.5650.6
grid.7247.6,Affiliated,grid.418089.c
grid.7252.2,Affiliated,grid.411147.6
grid.7280.d,Child,grid.435532.6
grid.7340.0,Affiliated,grid.416091.b
grid.7345.5,Affiliated,grid.460651.0
grid.7345.5,Affiliated,grid.412714.5
grid.7362.0,Affiliated,grid.416270.6
grid.7372.1,Affiliated,grid.412570.5
grid.7372.1,Affiliated,grid.416944.a
grid.7400.3,Affiliated,grid.412341.1
grid.7400.3,Affiliated,grid.412004.3
grid.7429.8,Affiliated,grid.461605.0
grid.7429.8,Child,grid.457358.8
grid.7429.8,Child,grid.457364.7
grid.7429.8,Child,grid.457371.3
grid.7429.8,Child,grid.457373.1
grid.7429.8,Child,grid.457374.6
grid.7429.8,Child,grid.457377.5
grid.7429.8,Child,grid.457379.b
grid.7429.8,Child,grid.457380.d
grid.7429.8,Child,grid.457369.a
grid.7429.8,Child,grid.457370.2
grid.7429.8,Child,grid.457366.5
grid.7429.8,Child,grid.457367.4
grid.7429.8,Child,grid.457368.b
grid.7429.8,Child,grid.457381.c
grid.7429.8,Child,grid.457382.f
grid.7429.8,Child,grid.429452.c
grid.7429.8,Child,grid.457365.6
grid.7429.8,Child,grid.457362.1
grid.7429.8,Child,grid.457359.9
grid.7429.8,Child,grid.14498.30
grid.7429.8,Child,grid.418110.d
grid.7429.8,Child,grid.457363.0
grid.7429.8,Child,grid.457357.7
grid.7429.8,Child,grid.457360.3
grid.7429.8,Child,grid.457361.2
grid.7445.2,Affiliated,grid.413820.c
grid.7445.2,Affiliated,grid.415918.0
grid.7445.2,Affiliated,grid.413629.b
grid.7445.2,Affiliated,grid.413676.1
grid.7445.2,Affiliated,grid.414091.9
grid.7445.2,Affiliated,grid.416188.2
grid.7445.2,Affiliated,grid.454383.d
grid.7445.2,Affiliated,grid.454384.a
grid.7445.2,Affiliated,grid.416568.8
grid.7445.2,Affiliated,grid.424926.f
grid.7445.2,Affiliated,grid.451355.3
grid.7445.2,Affiliated,grid.426467.5
grid.7445.2,Affiliated,grid.416557.4
grid.7445.2,Affiliated,grid.416510.7
grid.7445.2,Affiliated,grid.461588.6
grid.7445.2,Affiliated,grid.412948.2
grid.7450.6,Affiliated,grid.411984.1
grid.7452.4,Affiliated,grid.9489.c
grid.7468.d,Affiliated,grid.6363.0
grid.7468.d,Affiliated,grid.433806.a
grid.7489.2,Affiliated,grid.415593.f
grid.7489.2,Affiliated,grid.412686.f
grid.7490.a,Parent,grid.211011.2
grid.7492.8,Parent,grid.211011.2
grid.7497.d,Parent,grid.211011.2
grid.7520.0,Child,grid.410700.2
grid.7605.4,Affiliated,grid.416053.5
grid.7628.b,Affiliated,grid.415719.f
grid.7628.b,Affiliated,grid.8348.7
grid.7632.0,Affiliated,grid.411215.2
grid.7683.a,Parent,grid.211011.2
grid.7692.a,Affiliated,grid.419927.0
grid.7692.a,Affiliated,grid.5477.1
grid.7692.a,Child,grid.417100.3
grid.7700.0,Affiliated,grid.411778.c
grid.7700.0,Affiliated,grid.5253.1
grid.7704.4,Affiliated,grid.424098.3
grid.7708.8,Affiliated,grid.5963.9
grid.7727.5,Affiliated,grid.411941.8
grid.7737.4,Affiliated,grid.424592.c
grid.7737.4,Affiliated,grid.431063.3
grid.7737.4,Affiliated,grid.15485.3d
grid.7737.4,Affiliated,grid.424664.6
grid.7737.4,Child,grid.425679.b
grid.7821.c,Affiliated,grid.411325.0
grid.7821.c,Child,grid.189303.0
grid.7836.a,Affiliated,grid.413335.3
grid.7836.a,Affiliated,grid.415742.1
grid.7836.a,Affiliated,grid.461131.0
grid.7836.a,Affiliated,grid.461177.2
grid.7839.5,Affiliated,grid.411088.4
grid.7841.a,Affiliated,grid.417007.5
grid.7849.2,Affiliated,grid.411430.3
grid.7849.2,Affiliated,grid.413852.9
grid.7849.2,Parent,grid.25697.3f
grid.7870.8,Affiliated,grid.412250.0
grid.7872.a,Affiliated,grid.411916.a
grid.7872.a,Affiliated,grid.411785.e
grid.7872.a,Affiliated,grid.412702.2
grid.7872.a,Affiliated,grid.416954.b
grid.7872.a,Child,grid.423899.d
grid.7886.1,Affiliated,grid.411596.e
grid.7886.1,Affiliated,grid.417080.a
grid.7892.4,Parent,grid.211011.2
grid.7903.d,Affiliated,grid.411163.0
grid.7914.b,Affiliated,grid.412008.f
grid.7922.e,Affiliated,grid.411628.8
grid.7942.8,Affiliated,grid.411754.2
grid.7942.8,Affiliated,grid.48769.34
grid.7943.9,Affiliated,grid.440181.8
grid.8048.4,Affiliated,grid.411839.6
grid.8048.4,Affiliated,grid.411094.9
grid.8048.4,Affiliated,grid.411096.b
grid.8051.c,Affiliated,grid.28911.33
grid.8073.c,Affiliated,grid.411066.4
grid.8127.c,Affiliated,grid.412481.a
grid.8142.f,Affiliated,grid.411075.6
grid.8171.f,Affiliated,grid.411226.2
grid.8195.5,Affiliated,grid.440678.9
grid.8195.5,Affiliated,grid.413241.1
grid.8195.5,Affiliated,grid.417967.a
grid.8195.5,Affiliated,grid.414698.6
grid.8195.5,Child,grid.412444.3
grid.8198.8,Affiliated,grid.413674.3
grid.8198.8,Affiliated,grid.416352.7
grid.8198.8,Affiliated,grid.416349.d
grid.8198.8,Affiliated,grid.416002.1
grid.8207.d,Affiliated,grid.19432.3d
grid.8217.c,Affiliated,grid.411886.2
grid.8217.c,Affiliated,grid.417322.1
grid.8217.c,Affiliated,grid.416068.d
grid.8217.c,Affiliated,grid.416227.4
grid.8217.c,Affiliated,grid.416409.e
grid.8217.c,Affiliated,grid.416908.2
grid.8217.c,Affiliated,grid.413305.0
grid.8241.f,Affiliated,grid.415920.b
grid.8241.f,Affiliated,grid.43641.34
grid.8241.f,Affiliated,grid.416266.1
grid.8241.f,Affiliated,grid.420199.7
grid.8250.f,Affiliated,grid.413477.2
grid.8250.f,Affiliated,grid.411812.f
grid.8250.f,Affiliated,grid.416151.6
grid.8250.f,Affiliated,grid.414158.d
grid.8271.c,Affiliated,grid.411286.8
grid.8273.e,Affiliated,grid.416391.8
grid.8273.e,Affiliated,grid.240367.4
grid.8273.e,Affiliated,grid.417039.8
grid.8273.e,Affiliated,grid.415519.d
grid.8302.9,Affiliated,grid.412190.f
grid.8348.7,Affiliated,grid.7628.b
grid.8348.7,Affiliated,grid.4991.5
grid.8348.7,Parent,grid.410556.3
grid.8379.5,Affiliated,grid.419808.c
grid.8379.5,Affiliated,grid.411760.5
grid.8385.6,Parent,grid.211011.2
grid.8391.3,Affiliated,grid.413628.a
grid.8391.3,Affiliated,grid.416118.b
grid.8404.8,Affiliated,grid.24704.35
grid.8440.8,Parent,grid.4561.6
grid.8461.b,Parent,grid.441136.5
grid.8465.f,Parent,grid.413453.4
grid.8484.0,Affiliated,grid.452863.e
grid.8515.9,Affiliated,grid.9851.5
grid.8532.c,Affiliated,grid.414449.8
grid.8534.a,Affiliated,grid.413366.5
grid.8536.8,Affiliated,grid.411208.e
grid.8547.e,Affiliated,grid.411079.a
grid.8547.e,Affiliated,grid.413597.d
grid.8547.e,Affiliated,grid.411405.5
grid.8547.e,Affiliated,grid.413087.9
grid.8547.e,Child,grid.11841.3d
grid.8581.4,Parent,grid.454735.4
grid.8591.5,Affiliated,grid.150338.c
grid.8647.d,Affiliated,grid.412415.7
grid.8652.9,Affiliated,grid.415489.5
grid.8653.8,Parent,grid.425715.0
grid.8657.c,Parent,grid.436221.0
grid.8664.c,Affiliated,grid.411067.5
grid.8668.0,Parent,grid.453158.e
grid.8682.4,Child,grid.422191.d
grid.8682.4,Child,grid.418022.d
grid.8756.c,Affiliated,grid.415302.1
grid.8756.c,Affiliated,grid.411714.6
grid.8756.c,Affiliated,grid.415264.0
grid.8756.c,Affiliated,grid.433797.d
grid.8756.c,Affiliated,grid.413525.4
grid.8756.c,Affiliated,grid.414799.6
grid.8756.c,Affiliated,grid.416082.9
grid.8756.c,Affiliated,grid.415571.3
grid.8756.c,Affiliated,grid.413030.5
grid.8756.c,Affiliated,grid.416637.1
grid.8756.c,Affiliated,grid.449999.0
grid.8756.c,Affiliated,grid.412947.d
grid.8756.c,Child,grid.301713.7
grid.8756.c,Child,grid.224137.1
grid.8761.8,Affiliated,grid.1649.a
grid.8767.e,Affiliated,grid.50545.31
grid.8767.e,Affiliated,grid.412209.c
grid.8767.e,Affiliated,grid.411326.3
grid.8954.0,Affiliated,grid.29524.38
grid.8970.6,Parent,grid.428999.7
grid.8991.9,Parent,grid.4464.2
grid.8993.b,Affiliated,grid.412354.5
grid.9001.8,Affiliated,grid.413274.7
grid.9018.0,Affiliated,grid.460801.b
grid.9018.0,Affiliated,grid.461820.9
grid.9024.f,Affiliated,grid.411477.0
grid.9026.d,Affiliated,grid.435054.3
grid.9026.d,Affiliated,grid.13648.38
grid.9027.c,Affiliated,grid.417287.f
grid.9027.c,Affiliated,grid.415204.6
grid.9132.9,Affiliated,grid.424198.2
grid.9224.d,Affiliated,grid.411375.5
grid.9224.d,Affiliated,grid.411109.c
grid.9224.d,Affiliated,grid.412800.f
grid.9227.e,Child,grid.458463.8
grid.9227.e,Child,grid.458509.5
grid.9227.e,Child,grid.458471.b
grid.9227.e,Child,grid.453213.2
grid.9227.e,Child,grid.458482.7
grid.9227.e,Child,grid.458441.8
grid.9227.e,Child,grid.458550.9
grid.9227.e,Child,grid.458445.c
grid.9227.e,Child,grid.433616.5
grid.9227.e,Child,grid.433146.7
grid.9227.e,Child,grid.423905.9
grid.9227.e,Child,grid.418036.8
grid.9227.e,Child,grid.418327.b
grid.9227.e,Child,grid.418328.4
grid.9227.e,Child,grid.458511.c
grid.9227.e,Child,grid.458547.f
grid.9227.e,Child,grid.458448.1
grid.9227.e,Child,grid.434918.3
grid.9227.e,Child,grid.454798.3
grid.9227.e,Child,grid.428926.3
grid.9227.e,Child,grid.453322.1
grid.9227.e,Child,grid.454811.d
grid.9227.e,Child,grid.429007.8
grid.9227.e,Child,grid.424936.e
grid.9227.e,Child,grid.458452.a
grid.9227.e,Child,grid.458455.d
grid.9227.e,Child,grid.458475.f
grid.9227.e,Child,grid.424023.3
grid.9227.e,Child,grid.429126.a
grid.9227.e,Child,grid.418856.6
grid.9227.e,Child,grid.435133.3
grid.9227.e,Child,grid.418929.f
grid.9227.e,Child,grid.454771.4
grid.9227.e,Child,grid.458457.f
grid.9227.e,Child,grid.458461.a
grid.9227.e,Child,grid.458464.f
grid.9227.e,Child,grid.458465.e
grid.9227.e,Child,grid.418558.5
grid.9227.e,Child,grid.458468.3
grid.9227.e,Child,grid.458472.8
grid.9227.e,Child,grid.424975.9
grid.9227.e,Child,grid.458476.c
grid.9227.e,Child,grid.452350.5
grid.9227.e,Child,grid.418741.f
grid.9227.e,Child,grid.429211.d
grid.9227.e,Child,grid.458480.5
grid.9227.e,Child,grid.458484.1
grid.9227.e,Child,grid.458488.d
grid.9227.e,Child,grid.450259.f
grid.9227.e,Child,grid.454164.6
grid.9227.e,Child,grid.454850.8
grid.9227.e,Child,grid.458437.9
grid.9227.e,Child,grid.458438.6
grid.9227.e,Child,grid.425092.8
grid.9227.e,Child,grid.458442.b
grid.9227.e,Child,grid.454868.3
grid.9227.e,Child,grid.458443.a
grid.9227.e,Child,grid.458519.4
grid.9227.e,Child,grid.454865.e
grid.9227.e,Child,grid.458446.f
grid.9227.e,Child,grid.458485.0
grid.9227.e,Child,grid.458510.d
grid.9227.e,Child,grid.458449.0
grid.9227.e,Child,grid.450298.2
grid.9227.e,Child,grid.458451.9
grid.9227.e,Child,grid.458454.c
grid.9227.e,Child,grid.458456.e
grid.9227.e,Child,grid.458458.0
grid.9227.e,Child,grid.458460.b
grid.9227.e,Child,grid.419010.d
grid.9227.e,Child,grid.458470.a
grid.9227.e,Child,grid.454832.c
grid.9227.e,Child,grid.458473.9
grid.9227.e,Child,grid.458478.2
grid.9227.e,Child,grid.458479.3
grid.9227.e,Child,grid.450302.0
grid.9227.e,Child,grid.419265.d
grid.9227.e,Child,grid.410717.4
grid.9227.e,Child,grid.458436.8
grid.9227.e,Child,grid.454733.2
grid.9227.e,Child,grid.458490.4
grid.9227.e,Child,grid.458492.6
grid.9227.e,Child,grid.458493.7
grid.9227.e,Child,grid.458496.2
grid.9227.e,Child,grid.458497.3
grid.9227.e,Child,grid.458500.c
grid.9227.e,Child,grid.458503.f
grid.9227.e,Child,grid.419052.b
grid.9227.e,Child,grid.458505.9
grid.9227.e,Child,grid.458506.a
grid.9227.e,Child,grid.450322.2
grid.9227.e,Child,grid.450275.1
grid.9227.e,Child,grid.419093.6
grid.9227.e,Child,grid.458459.1
grid.9227.e,Child,grid.458462.9
grid.9227.e,Child,grid.422150.0
grid.9227.e,Child,grid.458467.c
grid.9227.e,Child,grid.419092.7
grid.9227.e,Child,grid.458481.4
grid.9227.e,Child,grid.458486.3
grid.9227.e,Child,grid.458489.c
grid.9227.e,Child,grid.458495.1
grid.9227.e,Child,grid.458498.c
grid.9227.e,Child,grid.458499.d
grid.9227.e,Child,grid.458502.e
grid.9227.e,Child,grid.458507.b
grid.9227.e,Child,grid.458513.e
grid.9227.e,Child,grid.458515.8
grid.9227.e,Child,grid.458517.a
grid.9227.e,Child,grid.439104.b
grid.9227.e,Child,grid.458518.5
grid.9227.e,Child,grid.458522.c
grid.9227.e,Child,grid.458466.d
grid.9227.e,Child,grid.458469.2
grid.9227.e,Child,grid.458474.e
grid.9227.e,Child,grid.458477.d
grid.9227.e,Child,grid.453127.6
grid.9227.e,Child,grid.453197.d
grid.9227.e,Child,grid.458483.6
grid.9238.0,Parent,grid.450983.3
grid.9344.a,Child,grid.4912.e
grid.9371.c,Parent,grid.423952.b
grid.9481.4,Affiliated,grid.413509.a
grid.9481.4,Affiliated,grid.417704.1
grid.9481.4,Affiliated,grid.413631.2
grid.9486.3,Affiliated,grid.414716.1
grid.9489.c,Affiliated,grid.7452.4
grid.9489.c,Affiliated,grid.5805.8
grid.9489.c,Parent,grid.452348.c
grid.9582.6,Affiliated,grid.412438.8
grid.9594.1,Affiliated,grid.411740.7
grid.9601.e,Affiliated,grid.414850.c
grid.9613.d,Affiliated,grid.275559.9
grid.9619.7,Affiliated,grid.414505.1
grid.9619.7,Affiliated,grid.17788.31
grid.9619.7,Affiliated,grid.415593.f
grid.9621.c,Parent,grid.450307.5
grid.9647.c,Affiliated,grid.459629.5
grid.9647.c,Affiliated,grid.411339.d
grid.9654.e,Affiliated,grid.415534.2
grid.9659.3,Parent,grid.25697.3f
grid.9668.1,Affiliated,grid.410705.7
grid.9707.9,Affiliated,grid.412002.5
grid.9757.c,Affiliated,grid.439344.d
grid.9764.c,Affiliated,grid.412468.d
grid.9829.a,Affiliated,grid.415450.1
grid.9851.5,Affiliated,grid.8515.9
grid.9909.9,Affiliated,grid.418447.a
grid.9909.9,Affiliated,grid.418161.b
grid.9909.9,Affiliated,grid.454370.1
grid.9909.9,Affiliated,grid.443984.6
grid.9909.9,Affiliated,grid.40781.3a
grid.9909.9,Affiliated,grid.416472.2
grid.9918.9,Affiliated,grid.412925.9
grid.9918.9,Affiliated,grid.412934.9
grid.9918.9,Affiliated,grid.419248.2
grid.9918.9,Affiliated,grid.454371.0
grid.9918.9,Affiliated,grid.454375.4
grid.9983.b,Affiliated,grid.414708.e
grid.9983.b,Affiliated,grid.413218.d
grid.9983.b,Affiliated,grid.414034.6
grid.9983.b,Affiliated,grid.411265.5
grid.9983.b,Affiliated,grid.421174.5
grid.9983.b,Child,grid.433684.e
grid.10025.36,Affiliated,grid.411255.6
grid.10025.36,Affiliated,grid.452080.b
grid.10025.36,Affiliated,grid.413582.9
grid.10025.36,Affiliated,grid.414522.4
